,total,confirmed,probable
320,1115446,991735.0,123711.0
321,1124742,997924.0,126818.0
322,1136024,1005010.0,131014.0
323,1149126,1014615.0,134511.0
324,1161953,1023305.0,138648.0
325,1173409,1030922.0,142487.0
326,1181549,1036344.0,145205.0
327,1192456,1045247.0,147209.0
328,1202660,1052149.0,150511.0
329,1213760,1059114.0,154646.0
330,1226530,1067767.0,158763.0
331,1226530,1067767.0,158763.0
332,1243118,1082459.0,160659.0
333,1250275,1087472.0,162803.0
334,1258315,1092688.0,165627.0
335,1270063,1098799.0,171264.0
336,1283701,1106788.0,176913.0
337,1300528,1117552.0,182976.0
338,1300528,1117552.0,182976.0
339,1331059,1141210.0,189849.0
340,1341287,1147550.0,193737.0
341,1352222,1154585.0,197637.0
342,1367778,1163846.0,203932.0
343,1385040,1174410.0,210630.0
344,1404374,1187619.0,216755.0
345,1423510,1202042.0,221468.0
346,1438579,1212244.0,226335.0
347,1450620,1221484.0,229136.0
348,1461958,1229770.0,232188.0
349,1476484,1239950.0,236534.0
350,1490148,1249346.0,240802.0
351,1503529,1259047.0,244482.0
352,1519944,1271326.0,248618.0
353,1531830,1281127.0,250703.0
354,1542567,1288766.0,253801.0
355,1550444,1295924.0,254520.0
356,1560015,1302326.0,257689.0
357,1571840,1310118.0,261722.0
358,1584442,1318943.0,265499.0
359,1597849,1328700.0,269149.0
360,1609953,1336510.0,273443.0
361,1619288,1344147.0,275141.0
362,1627830,1350703.0,277127.0
363,1637296,1357398.0,279898.0
364,1645507,1363201.0,282306.0
365,1656697,1371175.0,285522.0
366,1667442,1378524.0,288918.0
367,1682096,1388595.0,293501.0
368,1689700,1394061.0,295639.0
369,1695300,1398012.0,297288.0
370,1705632,1405015.0,300617.0
371,1712326,1409576.0,302750.0
372,1720760,1416199.0,304561.0
373,1731931,1424463.0,307468.0
374,1739276,1430155.0,309121.0
375,1745744,1434511.0,311233.0
376,1751343,1438543.0,312800.0
377,1758254,1442865.0,315389.0
378,1765659,1447250.0,318409.0
379,1774013,1453130.0,320883.0
380,1781450,1458398.0,323052.0
381,1788827,1463518.0,325309.0
382,1794155,1467690.0,326465.0
383,1797728,1470839.0,326889.0
384,1803893,1474383.0,329510.0
385,1811078,1478634.0,332444.0
386,1816108,1482196.0,333912.0
387,1822644,1487253.0,335391.0
388,1829773,1492000.0,337773.0
389,1834708,1495704.0,339004.0
390,1838745,1498857.0,339888.0
391,1844228,1502549.0,341679.0
392,1851151,1506867.0,344284.0
393,1857670,1511628.0,346042.0
394,1863453,1515826.0,347627.0
395,1868769,1519444.0,349325.0
396,1874154,1523359.0,350795.0
397,1875818,1524995.0,350823.0
398,1882865,1529740.0,353125.0
399,1888725,1534186.0,354539.0
400,1894722,1538139.0,356583.0
401,1900598,1542400.0,358198.0
402,1905185,1545643.0,359542.0
403,1909209,1548837.0,360372.0
