,total,confirmed,probable
259,275792,251813,23979
260,288954,264576,24378
261,296840,272034,24806
262,303058,277806,25252
263,311041,285398,25643
264,321181,295177,26004
265,329021,302705,26316
266,329021,302705,26316
267,340964,314216,26748
268,347746,320506,27240
269,352433,324779,27654
270,352433,324779,27654
271,369801,341941,27860
272,378152,350021,28131
273,378152,350021,28131
274,388942,360449,28493
275,395453,366242,29211
276,402886,373197,29689
277,410843,380343,30500
278,420268,389032,31236
279,426576,395036,31540
280,426576,395036,31540
281,436400,404386,32014
282,443076,410295,32781
283,448418,415200,33218
284,454720,421137,33583
285,460346,426294,34052
286,465159,430780,34379
287,465159,430780,34379
288,472780,437985,34795
289,478171,442715,35456
290,482815,446752,36063
291,487356,450776,36580
292,491875,454956,36919
293,496056,458852,37204
294,496056,458852,37204
295,501115,463403,37712
296,504629,466485,38144
297,508449,469928,38521
298,508449,469928,38521
299,508449,469928,38521
300,516326,477269,39057
301,516326,477269,39057
302,519876,480508,39368
303,523839,483922,39917
304,528621,488144,40477
305,528621,488144,40477
306,528621,488144,40477
307,538121,497127,40994
308,538121,497127,40994
309,543611,502119,41492
310,546642,504410,42232
311,551498,508736,42762
312,555747,512751,42996
313,559655,516376,43279
314,562553,519082,43471
315,562553,519082,43471
316,567682,523618,44064
317,570150,525612,44538
318,573278,528306,44972
319,576573,531004,45569
320,579574,533602,45972
321,581785,535534,46251
322,581785,535534,46251
323,585128,538377,46751
324,587448,540115,47333
325,589869,542146,47723
326,592382,544311,48071
327,594920,546468,48452
328,596746,548069,48677
329,596746,548069,48677
330,600093,551080,49013
331,602168,552556,49612
332,604233,554237,49996
333,606488,556109,50379
334,608627,557883,50744
335,610138,559241,50897
336,610138,559241,50897
337,612710,561307,51403
338,614143,562510,51633
339,615860,563893,51967
340,617745,565251,52494
341,619499,566630,52869
342,620685,567648,53037
343,620685,567648,53037
344,622813,569417,53396
345,623731,569980,53751
346,624970,570895,54075
347,626477,572179,54298
348,628012,573372,54640
349,628956,574224,54732
350,628956,574224,54732
351,630408,575489,54919
352,631532,576264,55268
353,632772,577203,55569
354,633973,578091,55882
355,635446,579284,56162
356,636269,579919,56350
357,636269,579919,56350
358,637928,581403,56525
359,639712,582719,56993
360,641270,583964,57306
361,642868,585352,57516
362,644125,586425,57700
363,645550,587581,57969
364,645550,587581,57969
365,647415,589150,58265
366,649057,590217,58840
367,650762,591753,59009
368,652589,593279,59310
369,654380,594765,59615
370,656072,596054,60018
371,656072,596054,60018
