,0
0,1.0
1,4.0
2,17.0
3,37.0
4,49.0
5,65.0
6,86.0
7,97.0
8,103.0
9,119.0
10,133.0
11,157.0
12,175.0
13,194.0
14,223.0
15,244.0
16,280.0
17,318.0
18,356.0
19,401.0
20,450.0
21,477.0
22,504.0
23,522.0
24,562.0
25,609.0
26,659.0
27,722.0
28,814.0
29,873.0
30,916.0
31,967.0
32,1031.0
33,1073.0
34,1135.0
35,1218.0
36,1291.0
37,1381.0
38,1475.0
39,1539.0
40,1596.0
41,1684.0
42,1869.0
43,1963.0
44,2071.0
45,2139.0
46,2223.0
47,2329.0
48,2473.0
49,2609.0
50,2667.0
