,total,confirmed,probable
339,3320862,3320862,
340,3335926,3335926,
341,3346340,3346340,
342,3354591,3354591,
343,3362981,3362981,
344,3371556,3371556,
345,3381615,3381615,
346,3391036,3391036,
347,3399878,3399878,
348,3406365,3406365,
349,3412057,3412057,
350,3416147,3416147,
351,3421720,3421720,
352,3428518,3428518,
353,3435186,3435186,
354,3441946,3441946,
355,3446611,3446611,
356,3450058,3450058,
357,3455361,3455361,
358,3460326,3460326,
359,3465726,3465726,
360,3470877,3470877,
361,3475562,3475562,
362,3479078,3479078,
363,3481611,3481611,
364,3484963,3484963,
365,3488467,3488467,
366,3493126,3493126,
367,3497578,3497578,
368,3501394,3501394,
