,total,confirmed,probable
306,242593,198254,44339.0
307,245916,200531,45385.0
308,248860,202742,46118.0
309,251746,204893,46853.0
310,255076,207749,47327.0
311,256344,208778,47566.0
312,259553,210873,48680.0
313,262020,212464,49556.0
314,264511,214199,50312.0
315,267635,216339,51296.0
316,270178,218048,52130.0
317,271154,218968,52186.0
318,272263,219956,52307.0
319,273594,220797,52797.0
320,276114,222287,53827.0
321,279220,224243,54977.0
322,281382,225737,55645.0
323,282995,226887,56108.0
324,284066,227828,56238.0
325,284702,228410,56292.0
326,287187,229727,57460.0
327,288964,230867,58097.0
328,290856,232338,58518.0
329,292563,233556,59007.0
330,294387,234905,59482.0
331,295268,235668,59600.0
332,296494,236540,59954.0
333,298004,237333,60671.0
334,300430,239065,61365.0
335,302899,240959,61940.0
336,304723,242251,62472.0
337,306064,243214,62850.0
338,306736,243874,62862.0
339,307373,244413,62960.0
340,308848,245233,63615.0
341,309940,245865,64075.0
342,311043,246589,64454.0
343,311608,247028,64580.0
344,312562,247647,64915.0
345,313028,248080,64948.0
346,313348,248351,64997.0
347,313525,248445,65080.0
348,314192,248855,65337.0
349,314445,248996,65449.0
350,314713,249176,65537.0
351,315230,249492,65738.0
352,315514,249652,65862.0
353,315759,249847,65912.0
354,316593,250266,66327.0
355,317396,250725,66671.0
356,318122,251299,66823.0
357,318638,251711,66927.0
358,319195,252026,67169.0
359,322415,254030,68385.0
360,322509,254128,68381.0
361,322949,254353,68596.0
362,323353,254637,68716.0
363,323756,254943,68813.0
364,324326,255365,68961.0
365,324653,255613,69040.0
366,324818,255726,69092.0
