,total,confirmed,probable
307,147173,121116,26057
308,148258,121954,26304
309,149235,122736,26499
310,149667,123077,26590
311,150239,123517,26722
312,151273,124248,27025
313,152364,125036,27328
314,153358,125751,27607
315,154470,126422,28048
316,155276,126945,28331
317,155554,127092,28462
318,155554,127092,28462
319,156778,128067,28711
320,157588,128633,28955
321,158200,129063,29137
322,158798,129512,29286
323,159325,129955,29370
324,159506,130105,29401
325,160033,130519,29514
326,160592,130908,29684
327,161212,131358,29854
328,161720,131682,30038
329,162355,132217,30138
330,162683,132478,30205
331,162683,132478,30205
332,163165,132858,30307
333,163656,133238,30418
334,164163,133631,30532
335,164565,133939,30626
336,164969,134265,30704
337,165209,134443,30766
338,165209,134443,30766
339,165658,134818,30840
340,166095,135118,30977
341,166553,135463,31090
342,166876,135711,31165
343,167225,135949,31276
344,167483,136149,31334
345,167483,136149,31334
346,167483,136149,31334
347,167945,136513,31432
348,168353,136810,31543
349,168639,137004,31635
350,168953,137279,31674
351,169150,137430,31720
352,169150,137430,31720
353,169584,137788,31796
354,169866,138007,31859
355,170289,138251,32038
356,170595,138433,32162
357,170907,138652,32255
358,171140,138823,32317
359,171140,138823,32317
360,171462,139056,32406
361,171836,139322,32514
362,172288,139667,32621
363,172587,139871,32716
364,172827,140013,32814
365,172931,139874,33057
