,total,confirmed,probable
261,343286,325611,17675.0
262,351419,333020,18399.0
263,363304,344054,19250.0
264,371908,351304,20604.0
265,382743,361623,21120.0
266,382743,361623,21120.0
267,399808,378082,21726.0
268,406703,384544,22159.0
269,414432,392129,22303.0
270,421063,398371,22692.0
271,430093,406780,23313.0
272,437928,414215,23713.0
273,446849,422848,24001.0
274,456963,432324,24639.0
275,467432,442459,24973.0
276,475024,449967,25057.0
277,484297,458993,25304.0
278,510018,470721,39297.0
279,520112,478879,41233.0
280,531850,489078,42772.0
281,542209,497565,44644.0
282,553461,507325,46136.0
283,562727,515991,46736.0
284,570602,522467,48135.0
285,579357,529508,49849.0
286,584766,533299,51467.0
287,596178,542686,53492.0
288,605862,550468,55394.0
289,614429,557616,56813.0
290,622806,565329,57477.0
291,629354,570774,58580.0
292,637032,576802,60230.0
293,644822,583118,61704.0
294,653650,590630,63020.0
295,653650,590630,63020.0
296,664668,600330,64338.0
297,670525,605214,65311.0
298,675044,608429,66615.0
299,682570,614031,68539.0
300,690748,620181,70567.0
301,700380,628336,72044.0
302,700380,628336,72044.0
303,714673,640812,73861.0
304,721481,646474,75007.0
305,727423,650929,76494.0
306,735003,656581,78422.0
307,742817,662217,80600.0
308,753068,670586,82482.0
309,762603,678441,84162.0
310,770977,685423,85554.0
311,777065,690473,86592.0
312,784957,696826,88131.0
313,792938,702846,90092.0
314,799639,707885,91754.0
315,807293,714168,93125.0
316,814442,719642,94800.0
317,821507,725111,96396.0
318,826754,729578,97176.0
319,831066,732762,98304.0
320,836055,736291,99764.0
321,842433,740926,101507.0
322,849704,746398,103306.0
323,853982,749592,104390.0
324,859841,754315,105526.0
325,864322,757622,106700.0
326,868656,760837,107819.0
327,872918,763650,109268.0
328,878284,767576,110708.0
329,883716,771743,111973.0
330,888590,775353,113237.0
331,892781,778650,114131.0
332,895792,780982,114810.0
333,899079,783158,115921.0
334,902736,785395,117341.0
335,906727,788126,118601.0
336,910847,791191,119656.0
337,914530,793822,120708.0
338,918079,796430,121649.0
339,920217,798069,122148.0
340,922143,799445,122698.0
341,925350,801505,123845.0
342,928631,803885,124746.0
343,931437,805971,125466.0
344,934742,807727,127015.0
345,937541,809589,127952.0
346,939350,810922,128428.0
347,941265,812300,128965.0
348,943291,813465,129826.0
349,945107,814532,130575.0
350,947389,816057,131332.0
351,949695,817493,132202.0
352,952306,818994,133312.0
353,953767,820039,133728.0
354,955378,821016,134362.0
355,958153,823091,135062.0
356,959995,824401,135594.0
357,962404,826149,136255.0
358,964380,826149,136907.0
359,966154,828470,137684.0
360,967422,829430,137992.0
361,968847,830282,138592.0
362,970583,831329,139254.0
363,972605,832502,140103.0
364,974480,833772,140708.0
365,976230,834857,141373.0
366,977736,835856,141880.0
367,978471,836358,142113.0
