,total,confirmed,probable
360,655541.0,,
361,656358.0,,
362,657037.0,,
363,658043.0,,
364,659127.0,,
365,660071.0,,
366,660942.0,,
367,661673.0,,
368,662213.0,,
369,662750.0,,
370,663511.0,,
371,664446.0,,
372,665285.0,,
373,666516.0,,
374,667262.0,,
