,0
0,1
1,1
2,1
3,1
4,4
5,6
6,6
7,8
8,11
9,15
10,16
11,34
12,44
13,55
14,64
15,82
16,98
17,126
18,168
19,202
20,261
21,319
22,368
23,428
24,482
25,552
26,620
27,698
28,747
29,845
30,900
31,1046
32,1106
33,1166
34,1268
35,1337
36,1376
37,1426
38,1494
39,1588
40,1705
41,1790
42,1849
43,1986
44,2025
45,2211
46,2482
47,2777
48,3056
49,3174
50,3328
51,3491
52,3738
53,4238
54,4449
55,4746
56,5030
57,5245
58,5458
59,5734
60,6144
61,6501
62,6751
63,6948
