,total,confirmed,probable
330,108250,96683.0,11567.0
331,108315,96735.0,11580.0
332,108431,96847.0,11584.0
333,108639,96989.0,11650.0
334,108813,97115.0,11698.0
335,108944,97221.0,11723.0
336,109132,97342.0,11790.0
337,109229,97406.0,11823.0
338,109283,97449.0,11834.0
339,109405,97556.0,11849.0
340,109580,97672.0,11908.0
341,109859,97852.0,12007.0
342,110068,98010.0,12058.0
343,110205,98106.0,12099.0
344,110315,98208.0,12107.0
345,110376,98253.0,12123.0
346,110593,98407.0,12186.0
347,110685,98499.0,12186.0
348,110871,98648.0,12223.0
349,111018,98775.0,12243.0
350,111165,98880.0,12285.0
351,111304,98986.0,12318.0
352,111334,99006.0,12328.0
353,111546,99175.0,12371.0
354,111808,99358.0,12450.0
355,111964,99499.0,12465.0
356,112107,99603.0,12504.0
357,112293,99744.0,12549.0
358,112427,99836.0,12591.0
359,112470,99873.0,12597.0
360,112652,100014.0,12638.0
361,112833,100146.0,12687.0
362,113065,100284.0,12781.0
363,113229,100412.0,12817.0
364,113378,100533.0,12845.0
365,113589,100690.0,12899.0
