,total,confirmed,probable
295,285028,263392,21636.0
296,285028,263392,21636.0
297,288892,266678,22214.0
298,296179,273659,22520.0
299,298050,275285,22765.0
300,300602,277563,23039.0
301,303475,280024,23451.0
302,307507,283424,24083.0
303,307507,283424,24083.0
304,312718,287776,24942.0
305,321669,296093,25576.0
306,325472,299685,25787.0
307,328073,302003,26070.0
308,333235,306204,27031.0
309,338112,310246,27866.0
310,344176,315353,28823.0
311,350084,320105,29979.0
312,354525,323855,30670.0
313,357654,326588,31066.0
314,359357,328028,31329.0
315,365378,332990,32388.0
316,371180,337845,33335.0
317,375967,341597,34370.0
318,382422,346880,35542.0
319,388184,351887,36297.0
320,391464,354895,36569.0
321,394318,357508,36810.0
322,399843,362451,37392.0
323,404492,366149,38343.0
324,409188,369782,39406.0
325,413789,373399,40390.0
326,418325,376987,41338.0
327,421417,379775,41642.0
328,423667,381812,41855.0
329,427231,384556,42675.0
330,431169,387603,43566.0
331,435633,390977,44656.0
332,439785,394153,45632.0
333,443386,396712,46674.0
334,445916,398892,47024.0
335,447904,400472,47432.0
336,450794,402361,48433.0
337,453878,403928,49950.0
338,459974,408787,51187.0
339,462981,410639,52342.0
340,466373,412996,53377.0
341,468403,414573,53830.0
342,470311,416073,54238.0
343,473140,417807,55333.0
344,476287,419435,56852.0
345,480157,421876,58281.0
346,483140,423711,59429.0
347,487293,426580,60713.0
348,489018,427763,61255.0
349,490453,428684,61769.0
350,492369,429494,62875.0
351,495044,431074,63970.0
352,497937,432780,65157.0
353,501277,434589,66688.0
354,504149,436161,67988.0
355,505589,437018,68571.0
356,506912,437806,69106.0
357,509044,438861,70183.0
358,511546,440517,71029.0
359,513295,441697,71598.0
360,515072,442957,72115.0
361,516823,444207,72616.0
362,517976,444991,72985.0
363,518823,445523,73300.0
364,519996,446169,73827.0
365,521563,447085,74478.0
366,523258,448275,74983.0
367,524457,449151,75306.0
368,525865,449977,75888.0
