,total,confirmed,probable
367,197447.0,,
368,197746.0,,
369,198042.0,,
370,198442.0,,
371,198751.0,,
372,198949.0,,
373,199045.0,,
374,199402.0,,
375,199782.0,,
376,200106.0,,
377,200403.0,,
378,200681.0,,
379,200848.0,,
380,200946.0,,
381,201346.0,,
382,201608.0,,
383,201973.0,,
384,202310.0,,
385,202653.0,,
386,203026.0,,
