,total,confirmed,probable
293,600517,518902.0,81615.0
294,608290,524055.0,84235.0
295,618576,531954.0,86622.0
296,624630,537079.0,87551.0
297,628788,540758.0,88030.0
298,632299,543707.0,88592.0
299,636240,546859.0,89381.0
300,645690,552712.0,92978.0
301,654743,558177.0,96566.0
302,666452,566676.0,99776.0
303,677589,575395.0,102194.0
304,685122,581999.0,103123.0
305,690900,587076.0,103824.0
306,696063,591106.0,104957.0
307,706154,597208.0,108946.0
308,713840,602796.0,111044.0
309,723630,609868.0,113762.0
310,736926,620247.0,116679.0
311,748852,629204.0,119648.0
312,757045,636373.0,120672.0
313,764499,642712.0,121787.0
314,773692,648694.0,124998.0
315,782288,654356.0,127932.0
316,791324,660720.0,130604.0
317,801130,668068.0,133062.0
318,809663,674994.0,134669.0
319,815995,680378.0,135617.0
320,820952,684763.0,136189.0
321,828444,689676.0,138768.0
322,836649,695400.0,141249.0
323,844799,701308.0,143491.0
324,853173,707750.0,145423.0
325,862158,714322.0,147836.0
326,866911,718532.0,148379.0
327,870828,722062.0,148766.0
328,879221,727752.0,151469.0
329,885605,731826.0,153779.0
330,892957,737205.0,155752.0
331,899515,741991.0,157524.0
332,905858,746867.0,158991.0
333,909445,749867.0,159578.0
334,912479,752448.0,160031.0
335,917440,755412.0,162028.0
336,922364,759228.0,163136.0
337,928070,763077.0,164993.0
338,932912,766604.0,166308.0
339,937402,769825.0,167577.0
340,940991,772978.0,168013.0
341,943695,775466.0,168229.0
342,947416,778049.0,169367.0
343,950906,780494.0,170412.0
344,955085,783821.0,171264.0
345,958985,786277.0,172708.0
346,962808,789070.0,173738.0
347,964737,790779.0,173958.0
348,966807,792509.0,174298.0
349,969702,794349.0,175353.0
350,973247,796547.0,176700.0
351,976732,798785.0,177947.0
352,980411,800959.0,179452.0
353,983747,803349.0,180398.0
354,985505,804812.0,180693.0
355,987041,806119.0,180922.0
356,990821,808416.0,182405.0
357,994061,810473.0,183588.0
358,997388,812612.0,184776.0
359,1000822,814820.0,186002.0
360,1004187,816973.0,187214.0
361,1006521,818516.0,188005.0
362,1008660,819730.0,188930.0
363,1011807,821482.0,190325.0
364,1014542,823008.0,191534.0
365,1017428,824804.0,192624.0
366,1019509,826117.0,193392.0
367,1021778,827397.0,194381.0
368,1023487,828336.0,195151.0
