,total,confirmed,probable
270,325995,316006.0,9989.0
271,326817,316740.0,10077.0
272,337139,326838.0,10301.0
273,340979,330317.0,10662.0
274,346421,335248.0,11173.0
275,352101,340467.0,11634.0
276,358900,346761.0,12139.0
277,364276,351686.0,12590.0
278,365843,353135.0,12708.0
279,378157,365138.0,13019.0
280,382601,369149.0,13452.0
281,387529,373427.0,14102.0
282,394512,379951.0,14561.0
283,402589,387698.0,14891.0
284,408442,392991.0,15451.0
285,420248,404294.0,15954.0
286,424382,408144.0,16238.0
287,429219,412450.0,16769.0
288,435036,417490.0,17546.0
289,442671,424599.0,18072.0
290,448231,429599.0,18672.0
291,453597,434349.0,19248.0
292,461345,441654.0,19691.0
293,467215,447097.0,20118.0
294,473273,452680.0,20593.0
295,480319,459002.0,21317.0
296,486935,465013.0,21922.0
297,493041,470474.0,22567.0
298,494337,471728.0,22609.0
299,504423,481423.0,23000.0
300,507222,483786.0,23436.0
301,512489,488303.0,24186.0
302,520207,495117.0,25090.0
303,530267,503798.0,26469.0
304,539150,512047.0,27103.0
305,556384,528359.0,28025.0
306,561542,533275.0,28267.0
307,567474,538719.0,28755.0
308,574680,545136.0,29544.0
309,584593,553973.0,30620.0
310,596251,564537.0,31714.0
311,607345,574647.0,32698.0
312,618546,585091.0,33455.0
313,627541,593693.0,33848.0
314,636100,601850.0,34250.0
315,641729,606848.0,34881.0
316,649040,613302.0,35738.0
317,658186,621777.0,36409.0
318,666901,629995.0,36906.0
319,673882,636464.0,37418.0
320,679282,641519.0,37763.0
321,685699,647703.0,37996.0
322,690544,652191.0,38353.0
323,699942,658954.0,40988.0
324,708041,665506.0,42535.0
325,715357,672029.0,43328.0
326,722574,678475.0,44099.0
327,727895,683316.0,44579.0
328,732643,687756.0,44887.0
329,738561,692499.0,46062.0
330,743232,696548.0,46684.0
331,748260,701026.0,47234.0
332,753379,705664.0,47715.0
333,758404,710273.0,48131.0
334,762145,713801.0,48344.0
335,765083,716509.0,48574.0
336,767379,718486.0,48893.0
337,771796,722252.0,49544.0
338,775622,725659.0,49963.0
339,779093,728608.0,50485.0
340,780637,730128.0,50509.0
341,782887,731787.0,51100.0
342,787268,735236.0,52032.0
343,789245,736720.0,52525.0
344,791106,738128.0,52978.0
345,793532,740314.0,53218.0
346,795323,741966.0,53357.0
347,797270,743776.0,53494.0
348,798608,745049.0,53559.0
349,799740,746150.0,53590.0
350,801055,747370.0,53685.0
351,802198,748327.0,53871.0
352,804116,750069.0,54047.0
353,806163,751951.0,54212.0
354,807967,753580.0,54387.0
355,809474,755051.0,54423.0
356,810658,756155.0,54503.0
357,811968,757353.0,54615.0
358,812907,758177.0,54730.0
359,814528,759626.0,54902.0
360,815707,760679.0,55028.0
361,816782,761668.0,55114.0
362,817821,762652.0,55169.0
363,818670,763416.0,55254.0
364,819954,764531.0,55423.0
365,821108,765504.0,55604.0
366,823384,767560.0,55824.0
367,825119,768757.0,56362.0
368,826454,769935.0,56519.0
