,0
0,1.0
1,1.0
2,2.0
3,2.0
4,2.0
5,2.0
6,2.0
7,2.0
8,2.0
9,7.0
10,10.0
11,14.0
12,16.0
13,26.0
14,37.0
15,48.0
16,56.0
17,77.0
18,90.0
19,95.0
20,106.0
21,120.0
22,151.0
23,175.0
24,204.0
25,208.0
26,258.0
27,285.0
28,319.0
29,351.0
30,371.0
31,387.0
32,410.0
33,435.0
34,442.0
