,total,confirmed,probable
264,147382,119483.0,27899.0
265,148387,120069.0,28318.0
266,149940,120902.0,29038.0
267,151785,121614.0,30171.0
268,153270,122237.0,31033.0
269,154411,122764.0,31647.0
270,156868,123746.0,33122.0
271,159036,124693.0,34343.0
272,161516,125865.0,35651.0
273,163458,126751.0,36707.0
274,164931,127320.0,37611.0
275,166194,127916.0,38278.0
276,167926,128635.0,39291.0
277,170672,129836.0,40836.0
278,172955,130804.0,42151.0
279,175282,131924.0,43358.0
280,177947,132930.0,45017.0
281,179447,133527.0,45920.0
282,181095,134269.0,46826.0
283,183300,135105.0,48195.0
284,185643,136002.0,49641.0
285,187904,136835.0,51069.0
286,190411,137808.0,52603.0
287,192111,138486.0,53625.0
288,194333,139515.0,54818.0
289,195500,139944.0,55556.0
290,197691,140913.0,56778.0
291,200325,141944.0,58381.0
292,202651,142715.0,59936.0
293,204178,143417.0,60761.0
294,205023,143736.0,61287.0
295,206388,144230.0,62158.0
296,208089,144991.0,63098.0
297,210032,145829.0,64203.0
298,213055,146932.0,66123.0
299,215811,147965.0,67846.0
300,218386,148911.0,69475.0
301,220277,149595.0,70682.0
302,222061,150385.0,71676.0
303,223677,151087.0,72590.0
304,225444,151895.0,73549.0
305,228235,152906.0,75329.0
306,231490,154334.0,77146.0
307,233665,155149.0,78516.0
308,236868,156621.0,80247.0
309,239082,157690.0,81392.0
310,240309,158266.0,82043.0
311,241957,159043.0,82914.0
312,243899,159985.0,83914.0
313,245847,160683.0,85164.0
314,248189,161797.0,86392.0
315,250869,162949.0,87920.0
316,252475,163816.0,88659.0
317,253932,164481.0,89451.0
318,255125,164977.0,90148.0
319,256827,165545.0,91282.0
320,259117,166398.0,92719.0
321,261167,167226.0,93941.0
322,263023,168027.0,94996.0
323,264219,168651.0,95568.0
324,265146,169146.0,96000.0
325,266598,169823.0,96775.0
326,268672,170594.0,98078.0
327,270476,171313.0,99163.0
328,272662,172305.0,100357.0
329,274190,172998.0,101192.0
330,275001,173349.0,101652.0
331,275706,173783.0,101923.0
332,276531,174208.0,102323.0
333,277322,174612.0,102710.0
334,278532,175202.0,103330.0
335,279742,175814.0,103928.0
336,280778,176369.0,104409.0
337,281678,176889.0,104789.0
338,282313,177196.0,105117.0
339,282969,177457.0,105512.0
340,283753,177847.0,105906.0
341,284664,178340.0,106324.0
342,285648,178793.0,106855.0
343,286343,179167.0,107176.0
344,287436,179575.0,107861.0
345,287980,179882.0,108098.0
346,288714,180207.0,108507.0
347,289398,180331.0,109067.0
348,289532,180408.0,109124.0
349,289892,180550.0,109342.0
350,290242,180717.0,109525.0
351,290632,180867.0,109765.0
352,290874,180994.0,109880.0
353,291222,181206.0,110016.0
354,291891,181549.0,110342.0
355,292811,181997.0,110814.0
356,293542,182337.0,111205.0
357,294091,182631.0,111460.0
358,294795,182857.0,111938.0
359,294994,182974.0,112020.0
360,295295,183164.0,112131.0
361,295675,183292.0,112383.0
362,296154,183586.0,112568.0
363,296745,183930.0,112815.0
364,297321,184157.0,113164.0
365,297581,184278.0,113303.0
