,total,confirmed,probable
291,74737,61660,13077.0
292,75936,62419,13517.0
293,77239,63518,13721.0
294,78836,64718,14118.0
295,80177,65833,14344.0
296,80710,66295,14415.0
297,81436,66631,14805.0
298,82773,67437,15336.0
299,84225,68394,15831.0
300,85334,69506,15828.0
301,87820,71250,16570.0
302,89327,72463,16864.0
303,91058,73829,17229.0
304,91886,74329,17557.0
305,93162,75114,18048.0
306,94678,76067,18611.0
307,96002,77233,18769.0
308,97898,78838,19060.0
309,99778,80408,19370.0
310,101212,81581,19631.0
311,102282,82440,19842.0
312,103203,83089,20114.0
313,104392,83885,20507.0
314,105219,84569,20650.0
315,106649,85713,20936.0
316,108124,86951,21173.0
317,108821,87545,21276.0
318,109809,88434,21375.0
319,110820,89149,21671.0
320,111677,89711,21966.0
321,112617,90494,22123.0
322,113615,91358,22257.0
323,114752,92300,22452.0
324,115307,92717,22590.0
325,115839,93114,22725.0
326,116978,93905,23073.0
327,117775,94512,23263.0
328,118562,95115,23447.0
329,119467,95813,23654.0
330,120340,96548,23792.0
331,121001,97076,23925.0
332,121425,97374,24051.0
333,121935,97797,24138.0
334,122470,98180,24290.0
335,123044,98631,24413.0
336,123641,99120,24521.0
337,124190,99515,24675.0
338,124708,99933,24775.0
339,125106,100235,24871.0
340,125522,100557,24965.0
341,125951,100878,25073.0
342,126420,101251,25169.0
343,126887,101628,25259.0
344,127282,101966,25316.0
345,127588,102192,25396.0
346,127889,102399,25490.0
347,128117,102524,25593.0
348,128405,102744,25661.0
349,128760,103057,25703.0
350,129055,103262,25793.0
351,129364,103525,25839.0
352,129616,103716,25900.0
353,129854,103888,25966.0
354,130139,104084,26055.0
355,130382,104276,26106.0
356,130813,104604,26209.0
357,131234,104827,26407.0
358,131580,105098,26482.0
359,131855,105325,26530.0
360,132048,105464,26584.0
361,132184,105593,26591.0
362,132416,105833,26583.0
363,132677,106040,26637.0
364,132964,106259,26705.0
365,133290,106513,26777.0
366,133445,106629,26816.0
