,0
0,1
1,1
2,5
3,5
4,10
5,10
6,10
7,16
8,17
9,22
10,31
11,39
12,71
13,77
14,98
15,116
16,137
17,183
18,231
19,267
20,304
21,342
22,401
23,495
24,586
25,653
26,757
27,902
28,998
29,1097
30,1211
31,1440
32,1523
33,1660
34,1778
35,1875
36,1955
37,2058
38,2197
39,2350
40,2476
41,2666
42,2793
43,2927
44,3098
45,3206
46,3361
47,3528
48,3699
49,3841
50,3892
51,3994
52,4106
53,4323
54,4658
55,4797
56,5016
57,5170
58,5322
59,5461
60,5654
61,5899
62,6102
63,6272
