,0
0,2.0
1,4.0
2,4.0
3,6.0
4,15.0
5,16.0
6,23.0
7,32.0
8,57.0
9,78.0
10,98.0
11,178.0
12,267.0
13,429.0
14,742.0
15,890.0
16,1327.0
17,1914.0
18,2844.0
19,3675.0
20,4402.0
21,6876.0
22,8825.0
23,11124.0
24,13386.0
25,16636.0
26,18696.0
27,22255.0
28,25590.0
29,29895.0
30,34124.0
31,37505.0
32,41090.0
33,44416.0
34,47437.0
35,51027.0
36,54588.0
37,58151.0
38,61850.0
39,64584.0
