,total,confirmed,probable
279,288775,237879,50896.0
280,292841,240535,52306.0
281,295631,242830,52801.0
282,297895,244762,53133.0
283,301533,247003,54530.0
284,305640,249849,55791.0
285,310335,253364,56971.0
286,315683,257546,58137.0
287,319904,260501,59403.0
288,322452,262598,59854.0
289,324832,264791,60041.0
290,329811,268339,61472.0
291,334569,271500,63069.0
292,338801,274679,64122.0
293,342426,277754,64672.0
294,343458,278657,64801.0
295,345628,280259,65369.0
296,347897,281919,65978.0
297,351804,283939,67865.0
298,356820,287173,69647.0
299,361226,290581,70645.0
300,365747,294466,71281.0
301,369458,297753,71705.0
302,371934,299800,72134.0
303,374095,301486,72609.0
304,379593,305090,74503.0
305,384184,308269,75915.0
306,389230,311583,77647.0
307,394287,315365,78922.0
308,399150,318999,80151.0
309,401900,321285,80615.0
310,404000,323045,80955.0
311,407848,325076,82772.0
312,410995,327128,83867.0
313,414583,329731,84852.0
314,417528,332085,85443.0
315,420681,334443,86238.0
316,422598,336053,86545.0
317,424028,337180,86848.0
318,426543,338983,87560.0
319,429655,340887,88768.0
320,432536,342982,89554.0
321,436087,345677,90410.0
322,439442,348017,91425.0
323,441170,349461,91709.0
324,443009,350988,92021.0
325,445909,352918,92991.0
326,449086,354967,94119.0
327,452734,357471,95263.0
328,455582,359355,96227.0
329,455582,359355,96227.0
330,459639,362319,97320.0
331,460860,363228,97632.0
332,462938,364398,98540.0
333,465056,365818,99238.0
334,467823,367773,100050.0
335,469319,368853,100466.0
336,471311,370210,101101.0
337,472423,371056,101367.0
338,473348,371771,101577.0
339,474666,372626,102040.0
340,476067,373601,102466.0
341,477570,374746,102824.0
342,478667,375627,103040.0
343,479856,376458,103398.0
344,480931,377298,103633.0
345,481605,377803,103802.0
346,482488,378369,104119.0
347,483167,378785,104382.0
348,484365,379795,104570.0
349,485212,380594,104618.0
350,485986,381166,104820.0
351,486843,381846,104997.0
352,487520,382331,105189.0
353,488973,382906,106067.0
354,490220,383882,106338.0
355,491110,384640,106470.0
356,491849,385229,106620.0
357,492683,386036,106647.0
358,493252,386525,106727.0
359,493769,386933,106836.0
360,494421,387420,107001.0
361,497154,389772,107382.0
362,498076,390672,107404.0
363,498887,391369,107518.0
364,499411,391817,107594.0
365,499819,392077,107742.0
